D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
263.53467869	22.89294204	263.53467869	69.18370250	-0.91537446	-0.10373256	-0.38901047	-0.35311275	-0.04001563	-0.93472463	46.29076046
263.53467869	22.89294204	263.53467869	89.37602028	-0.91537446	-0.10373256	-0.38901047	-0.01082103	-0.00122627	-0.99994070	66.48307824
263.53467869	22.89294204	263.53467869	73.44033745	-0.91537446	-0.10373256	-0.38901047	-0.28320098	-0.03209305	-0.95852347	50.54739541
263.53467869	22.89294204	263.53467869	50.79853916	-0.91537446	-0.10373256	-0.38901047	-0.62802935	-0.07116988	-0.77492837	27.90559713
263.53467869	22.89294204	263.53467869	85.36542285	-0.91537446	-0.10373256	-0.38901047	-0.08028658	-0.00909828	-0.99673030	62.47248081
263.53467869	22.89294204	263.53467869	43.89821418	-0.91537446	-0.10373256	-0.38901047	-0.71599002	-0.08113780	-0.69337937	21.00527214
263.53467869	22.89294204	263.53467869	88.17721535	-0.91537446	-0.10373256	-0.38901047	-0.03160593	-0.00358166	-0.99949399	65.28427331
263.53467869	22.89294204	263.53467869	72.10319260	-0.91537446	-0.10373256	-0.38901047	-0.30534920	-0.03460295	-0.95161153	49.21025056
263.53467869	22.89294204	263.53467869	88.10170563	-0.91537446	-0.10373256	-0.38901047	-0.03291475	-0.00372998	-0.99945120	65.20876359
263.53467869	22.89294204	263.53467869	15.81021806	-0.91537446	-0.10373256	-0.38901047	-0.95605021	-0.10834203	-0.27245184	7.08272398
263.53467869	22.89294204	263.53467869	87.39660387	-0.91537446	-0.10373256	-0.38901047	-0.04513332	-0.00511462	-0.99896788	64.50366183
263.53467869	22.89294204	263.53467869	85.97562514	-0.91537446	-0.10373256	-0.38901047	-0.06973452	-0.00790249	-0.99753428	63.08268311
263.53467869	22.89294204	263.53467869	72.27387946	-0.91537446	-0.10373256	-0.38901047	-0.30253098	-0.03428358	-0.95252278	49.38093742
263.53467869	22.89294204	263.53467869	27.74570956	-0.91537446	-0.10373256	-0.38901047	-0.87939393	-0.09965515	-0.46554825	4.85276752
263.53467869	22.89294204	263.53467869	87.13684077	-0.91537446	-0.10373256	-0.38901047	-0.04963308	-0.00562455	-0.99875168	64.24389873
263.53467869	22.89294204	263.53467869	76.14081476	-0.91537446	-0.10373256	-0.38901047	-0.23801308	-0.02697225	-0.97088736	53.24787272
263.53467869	22.89294204	263.53467869	56.31184766	-0.91537446	-0.10373256	-0.38901047	-0.55114477	-0.06245712	-0.83206884	33.41890562
263.53467869	22.89294204	263.53467869	63.01645661	-0.91537446	-0.10373256	-0.38901047	-0.45084890	-0.05109134	-0.89113688	40.12351457
263.53467869	22.89294204	263.53467869	38.06618343	-0.91537446	-0.10373256	-0.38901047	-0.78229199	-0.08865131	-0.61657131	15.17324140
263.53467869	22.89294204	263.53467869	75.22020079	-0.91537446	-0.10373256	-0.38901047	-0.25348245	-0.02872527	-0.96691339	52.32725875
263.53467869	22.89294204	263.53467869	75.08927658	-0.91537446	-0.10373256	-0.38901047	-0.25567719	-0.02897399	-0.96632794	52.19633454
263.53467869	22.89294204	263.53467869	72.04387478	-0.91537446	-0.10373256	-0.38901047	-0.30632797	-0.03471386	-0.95129287	49.15093274
263.53467869	22.89294204	263.53467869	64.24465579	-0.91537446	-0.10373256	-0.38901047	-0.43176574	-0.04892879	-0.90065771	41.35171375
263.53467869	22.89294204	263.53467869	42.98862524	-0.91537446	-0.10373256	-0.38901047	-0.72683695	-0.08236701	-0.68185315	20.09568320
263.53467869	22.89294204	263.53467869	81.40433936	-0.91537446	-0.10373256	-0.38901047	-0.14850992	-0.01682952	-0.98876770	58.51139732
263.53467869	22.89294204	263.53467869	53.13794528	-0.91537446	-0.10373256	-0.38901047	-0.59607530	-0.06754876	-0.80008212	30.24500324
263.53467869	22.89294204	263.53467869	79.69243811	-0.91537446	-0.10373256	-0.38901047	-0.17779409	-0.02014808	-0.98386143	56.79949607
263.53467869	22.89294204	263.53467869	77.01712147	-0.91537446	-0.10373256	-0.38901047	-0.22323108	-0.02529711	-0.97443724	54.12417943
263.53467869	22.89294204	263.53467869	43.52932663	-0.91537446	-0.10373256	-0.38901047	-0.72041094	-0.08163880	-0.68872577	20.63638459
263.53467869	22.89294204	263.53467869	78.52906138	-0.91537446	-0.10373256	-0.38901047	-0.19760609	-0.02239322	-0.98002570	55.63611934
263.53467869	22.89294204	263.53467869	85.81142961	-0.91537446	-0.10373256	-0.38901047	-0.07257473	-0.00822435	-0.99732907	62.91848758
263.53467869	22.89294204	263.53467869	47.69975282	-0.91537446	-0.10373256	-0.38901047	-0.66873545	-0.07578280	-0.73962819	24.80681078
263.53467869	22.89294204	263.53467869	61.91585971	-0.91537446	-0.10373256	-0.38901047	-0.46777369	-0.05300930	-0.88225721	39.02291767
263.53467869	22.89294204	263.53467869	82.30756156	-0.91537446	-0.10373256	-0.38901047	-0.13300411	-0.01507236	-0.99100087	59.41461953
263.53467869	22.89294204	263.53467869	64.12685649	-0.91537446	-0.10373256	-0.38901047	-0.43360479	-0.04913719	-0.89976242	41.23391445
