D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
32.44565601	30.64326737	32.44565601	73.44663229	0.46158124	0.72605618	-0.50969127	0.15285314	0.24043432	-0.95855478	42.80336492
32.44565601	30.64326737	32.44565601	61.77868090	0.46158124	0.72605618	-0.50969127	0.25369913	0.39906262	-0.88112756	31.13541353
32.44565601	30.64326737	32.44565601	75.54636776	0.46158124	0.72605618	-0.50969127	0.13390834	0.21063460	-0.96834995	44.90310039
32.44565601	30.64326737	32.44565601	75.24351198	0.46158124	0.72605618	-0.50969127	0.13665255	0.21495117	-0.96701710	44.60024461
32.44565601	30.64326737	32.44565601	38.20867312	0.46158124	0.72605618	-0.50969127	0.42156154	0.66310616	-0.61852735	7.56540575
32.44565601	30.64326737	32.44565601	52.89264752	0.46158124	0.72605618	-0.50969127	0.32367565	0.50913400	-0.79750652	22.24938015
32.44565601	30.64326737	32.44565601	51.02708313	0.46158124	0.72605618	-0.50969127	0.33743291	0.53077384	-0.77744335	20.38381575
32.44565601	30.64326737	32.44565601	86.16346690	0.46158124	0.72605618	-0.50969127	0.03589723	0.05646549	-0.99775901	55.52019953
32.44565601	30.64326737	32.44565601	81.32875606	0.46158124	0.72605618	-0.50969127	0.08088517	0.12723042	-0.98856968	50.68548869
32.44565601	30.64326737	32.44565601	82.81969653	0.46158124	0.72605618	-0.50969127	0.06705823	0.10548098	-0.99215773	52.17642916
32.44565601	30.64326737	32.44565601	85.93883730	0.46158124	0.72605618	-0.50969127	0.03799560	0.05976616	-0.99748902	55.29556993
