D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
205.20334296	0.00000000	83.39625803	0.00000000	-0.42583208	-0.90480221	0.00000000	0.99336526	0.11500203	0.00000000	121.80708493
205.20334296	0.00000000	249.85470006	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.93882225	-0.34440207	0.00000000	44.65135710
205.20334296	0.00000000	106.93358344	0.00000000	-0.42583208	-0.90480221	0.00000000	0.95664303	-0.29126297	0.00000000	98.26975952
205.20334296	0.00000000	246.50381218	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.91708660	-0.39868805	0.00000000	41.30046921
205.20334296	0.00000000	64.54321992	0.00000000	-0.42583208	-0.90480221	0.00000000	0.90290977	0.42983013	0.00000000	140.66012304
205.20334296	0.00000000	266.00585242	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.99757117	-0.06965458	0.00000000	60.80250945
205.20334296	0.00000000	214.86654013	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.57166682	-0.82048586	0.00000000	9.66319717
205.20334296	0.00000000	217.77035654	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.61249816	-0.79047201	0.00000000	12.56701358
205.20334296	0.00000000	128.69355507	0.00000000	-0.42583208	-0.90480221	0.00000000	0.78050073	-0.62515487	0.00000000	76.50978789
205.20334296	0.00000000	16.39488680	0.00000000	-0.42583208	-0.90480221	0.00000000	0.28225584	0.95933917	0.00000000	171.19154385
205.20334296	0.00000000	247.90891573	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.92658716	-0.37608008	0.00000000	42.70557277
205.20334296	0.00000000	59.57406555	0.00000000	-0.42583208	-0.90480221	0.00000000	0.86228453	0.50642412	0.00000000	145.62927741
205.20334296	0.00000000	247.27940245	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.92239930	-0.38623767	0.00000000	42.07605949
205.20334296	0.00000000	226.38469469	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.72398762	-0.68981297	0.00000000	21.18135173
205.20334296	0.00000000	41.46028916	0.00000000	-0.42583208	-0.90480221	0.00000000	0.66210080	0.74941479	0.00000000	163.74305380
205.20334296	0.00000000	54.94751433	0.00000000	-0.42583208	-0.90480221	0.00000000	0.81862628	0.57432658	0.00000000	150.25582863
205.20334296	0.00000000	38.87295389	0.00000000	-0.42583208	-0.90480221	0.00000000	0.62759562	0.77853949	0.00000000	166.33038907
205.20334296	0.00000000	235.77145427	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.82680043	-0.56249537	0.00000000	30.56811131
205.20334296	0.00000000	224.51467634	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.70109194	-0.71307089	0.00000000	19.31133338
205.20334296	0.00000000	227.20677989	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.73381026	-0.67935448	0.00000000	22.00343693
205.20334296	0.00000000	54.78137213	0.00000000	-0.42583208	-0.90480221	0.00000000	0.81695745	0.57669795	0.00000000	150.42197083
205.20334296	0.00000000	211.81442525	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.52716975	-0.84976000	0.00000000	6.61108229
205.20334296	0.00000000	230.28312779	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.76921142	-0.63899436	0.00000000	25.07978483
205.20334296	0.00000000	218.23579170	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.61889919	-0.78547043	0.00000000	13.03244874
205.20334296	0.00000000	219.99817300	0.00000000	-0.42583208	-0.90480221	0.00000000	-0.64276318	-0.76606494	0.00000000	14.79483004
205.20334296	0.00000000	162.92954051	0.00000000	-0.42583208	-0.90480221	0.00000000	0.29354750	-0.95594449	0.00000000	42.27380245
