ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0595	207.91295461	0.00000000	267.22161511	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.99882450	-0.04847296	0.00000000	59.30866050
W_TST_0594	207.91295461	0.00000000	256.38632260	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.97190484	-0.23537413	0.00000000	48.47336799
W_TST_0593	207.91295461	0.00000000	212.63126117	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.53923036	-0.84215831	0.00000000	4.71830656
W_TST_0592	207.91295461	0.00000000	222.01385049	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.66931023	-0.74298305	0.00000000	14.10089588
W_TST_0591	207.91295461	0.00000000	209.14205764	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.48697664	-0.87341500	0.00000000	1.22910303
W_TST_0590	207.91295461	0.00000000	233.84211496	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.80739422	-0.59001236	0.00000000	25.92916035
W_TST_0589	207.91295461	0.00000000	225.51429489	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.71342530	-0.70073129	0.00000000	17.60134028
W_TST_0588	207.91295461	0.00000000	10.99078274	0.00000000	-0.46812962	-0.88365981	0.00000000	0.19065108	0.98165787	0.00000000	163.07782814
W_TST_0587	207.91295461	0.00000000	183.73786982	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.06519187	-0.99787275	0.00000000	24.17508479
W_TST_0586	207.91295461	0.00000000	193.88990163	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.24005695	-0.97075881	0.00000000	14.02305298
W_TST_0585	207.91295461	0.00000000	98.91378719	0.00000000	-0.46812962	-0.88365981	0.00000000	0.98792261	-0.15494812	0.00000000	108.99916742
W_TST_0584	207.91295461	0.00000000	180.07147322	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.00124744	-0.99999922	0.00000000	27.84148139
W_TST_0583	207.91295461	0.00000000	164.29656168	0.00000000	-0.46812962	-0.88365981	0.00000000	0.27065822	-0.96267551	0.00000000	43.61639293
W_TST_0582	207.91295461	0.00000000	200.03550829	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.34260244	-0.93948048	0.00000000	7.87744632
W_TST_0581	207.91295461	0.00000000	180.69289613	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.01209302	-0.99992688	0.00000000	27.22005848
W_TST_0580	207.91295461	0.00000000	220.21151905	0.00000000	-0.46812962	-0.88365981	0.00000000	-0.64561123	-0.76366625	0.00000000	12.29856444
