ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0313	241.25453876	0.00000000	236.52908277	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.83416587	-0.55151364	0.00000000	4.72545599
W_TST_0312	241.25453876	0.00000000	237.10877733	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.83970307	-0.54304582	0.00000000	4.14576143
W_TST_0311	241.25453876	0.00000000	239.27740926	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.85965091	-0.51088190	0.00000000	1.97712950
W_TST_0310	241.25453876	0.00000000	235.73023746	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.82639558	-0.56309000	0.00000000	5.52430130
W_TST_0309	241.25453876	0.00000000	235.63624757	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.82547075	-0.56444489	0.00000000	5.61829119
W_TST_0308	241.25453876	0.00000000	238.48234950	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.85247916	-0.52276120	0.00000000	2.77218926
W_TST_0307	241.25453876	0.00000000	234.74378250	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.81657892	-0.57723381	0.00000000	6.51075627
W_TST_0306	241.25453876	0.00000000	240.42435768	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.86970484	-0.49357218	0.00000000	0.83018108
W_TST_0305	241.25453876	0.00000000	244.76345456	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.90455529	-0.42635634	0.00000000	3.50891579
W_TST_0304	241.25453876	0.00000000	243.44931369	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.89453929	-0.44698934	0.00000000	2.19477492
W_TST_0303	241.25453876	0.00000000	244.59802479	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.90332051	-0.42896627	0.00000000	3.34348603
W_TST_0302	241.25453876	0.00000000	249.94996295	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.93939357	-0.34284066	0.00000000	8.69542419
W_TST_0301	241.25453876	0.00000000	249.17648933	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.93467988	-0.35549053	0.00000000	7.92195057
W_TST_0300	241.25453876	0.00000000	246.05405612	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.91392879	-0.40587457	0.00000000	4.79951736
W_TST_0299	241.25453876	0.00000000	242.42145023	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.88637696	-0.46296423	0.00000000	1.16691147
W_TST_0298	241.25453876	0.00000000	239.32470932	0.00000000	-0.87676486	-0.48091932	0.00000000	-0.86007237	-0.51017205	0.00000000	1.92982945
