ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0162	233.59188847	70.43810963	233.59188847	73.92516520	-0.26947035	-0.19872957	-0.94228037	-0.22284590	-0.16434487	-0.96090086	3.48705557	12.15955655
W_TST_0163	233.59188847	70.43810963	233.59188847	72.73356303	-0.26947035	-0.19872957	-0.94228037	-0.23888005	-0.17616977	-0.95493483	2.29545340	5.26910631
W_TST_0164	233.59188847	70.43810963	233.59188847	73.20184189	-0.26947035	-0.19872957	-0.94228037	-0.23259085	-0.17153159	-0.95732879	2.76373227	7.63821605
W_TST_0165	233.59188847	70.43810963	233.59188847	70.63553568	-0.26947035	-0.19872957	-0.94228037	-0.26685566	-0.19680128	-0.94342849	0.19742606	0.03897705
W_TST_0166	233.59188847	70.43810963	233.59188847	73.05430681	-0.26947035	-0.19872957	-0.94228037	-0.23457401	-0.17299414	-0.95658145	2.61619718	6.84448771
W_TST_0167	233.59188847	70.43810963	233.59188847	75.41803031	-0.26947035	-0.19872957	-0.94228037	-0.20262279	-0.14943069	-0.96778845	4.97992069	24.79961005
W_TST_0168	233.59188847	70.43810963	233.59188847	65.21016275	-0.26947035	-0.19872957	-0.94228037	-0.33744954	-0.24886301	-0.90785186	5.22794688	27.33142856
W_TST_0169	233.59188847	70.43810963	233.59188847	63.01897305	-0.26947035	-0.19872957	-0.94228037	-0.36513851	-0.26928313	-0.89115681	7.41913658	55.04358761
W_TST_0170	233.59188847	70.43810963	233.59188847	77.13454043	-0.26947035	-0.19872957	-0.94228037	-0.17920091	-0.13215747	-0.97489560	6.69643080	44.84218552
W_TST_0171	233.59188847	70.43810963	233.59188847	78.30192298	-0.26947035	-0.19872957	-0.94228037	-0.16317875	-0.12034141	-0.97922962	7.86381335	61.83956045
W_TST_0172	233.59188847	70.43810963	233.59188847	66.51534744	-0.26947035	-0.19872957	-0.94228037	-0.32071944	-0.23652486	-0.91716685	3.92276219	15.38806321
W_TST_0173	233.59188847	70.43810963	233.59188847	59.52403742	-0.26947035	-0.19872957	-0.94228037	-0.40818088	-0.30102610	-0.86184201	10.91407220	119.11697204
W_TST_0174	233.59188847	70.43810963	233.59188847	72.38612638	-0.26947035	-0.19872957	-0.94228037	-0.24353599	-0.17960344	-0.95311742	1.94801675	3.79476926
W_TST_0175	233.59188847	70.43810963	233.59188847	76.52666522	-0.26947035	-0.19872957	-0.94228037	-0.18751488	-0.13828888	-0.97247846	6.08855559	37.07050917
W_TST_0176	233.59188847	70.43810963	233.59188847	79.28614328	-0.26947035	-0.19872957	-0.94228037	-0.14961756	-0.11034028	-0.98256787	8.84803365	78.28769952
W_TST_0177	233.59188847	70.43810963	233.59188847	71.77232295	-0.26947035	-0.19872957	-0.94228037	-0.25173949	-0.18565337	-0.94982107	1.33421332	1.78012519
W_TST_0178	233.59188847	70.43810963	233.59188847	66.43712735	-0.26947035	-0.19872957	-0.94228037	-0.32172685	-0.23726781	-0.91662196	4.00098228	16.00785920
W_TST_0179	233.59188847	70.43810963	233.59188847	66.05806102	-0.26947035	-0.19872957	-0.94228037	-0.32660041	-0.24086197	-0.91395716	4.38004861	19.18482582
W_TST_0180	233.59188847	70.43810963	233.59188847	68.39065975	-0.26947035	-0.19872957	-0.94228037	-0.29639222	-0.21858397	-0.92971646	2.04744987	4.19205098
W_TST_0181	233.59188847	70.43810963	233.59188847	64.70904244	-0.26947035	-0.19872957	-0.94228037	-0.34382695	-0.25356623	-0.90414998	5.72906718	32.82221080
W_TST_0182	233.59188847	70.43810963	233.59188847	70.12758207	-0.26947035	-0.19872957	-0.94228037	-0.27357646	-0.20175775	-0.94045188	0.31052756	0.09642736
W_TST_0183	233.59188847	70.43810963	233.59188847	69.24479159	-0.26947035	-0.19872957	-0.94228037	-0.28520530	-0.21033382	-0.93510300	1.19331803	1.42400793
W_TST_0184	233.59188847	70.43810963	233.59188847	68.28740241	-0.26947035	-0.19872957	-0.94228037	-0.29774021	-0.21957809	-0.92905125	2.15070722	4.62554153
W_TST_0185	233.59188847	70.43810963	233.59188847	68.86422200	-0.26947035	-0.19872957	-0.94228037	-0.29019776	-0.21401566	-0.93272856	1.57388763	2.47712227
