ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0136	45.85359555	0.00000000	46.69000000	0.00000000	0.71756244	0.69649419	0.00000000	0.72765305	0.68594536	0.00000000	0.83640445
W_TST_0135	45.85359555	0.00000000	51.33000000	0.00000000	0.71756244	0.69649419	0.00000000	0.78075768	0.62483394	0.00000000	5.47640445
W_TST_0134	45.85359555	0.00000000	47.56000000	0.00000000	0.71756244	0.69649419	0.00000000	0.73798441	0.67481776	0.00000000	1.70640445
W_TST_0133	45.85359555	0.00000000	45.53000000	0.00000000	0.71756244	0.69649419	0.00000000	0.71361735	0.70053571	0.00000000	0.32359555
W_TST_0132	45.85359555	0.00000000	42.04000000	0.00000000	0.71756244	0.69649419	0.00000000	0.66964926	0.74267750	0.00000000	3.81359555
W_TST_0131	45.85359555	0.00000000	79.49000000	0.00000000	0.71756244	0.69649419	0.00000000	0.98322309	0.18240713	0.00000000	33.63640445
W_TST_0130	45.85359555	0.00000000	40.88000000	0.00000000	0.71756244	0.69649419	0.00000000	0.65447693	0.75608197	0.00000000	4.97359555
W_TST_0129	45.85359555	0.00000000	38.85000000	0.00000000	0.71756244	0.69649419	0.00000000	0.62728367	0.77879085	0.00000000	7.00359555
W_TST_0128	45.85359555	0.00000000	38.85000000	0.00000000	0.71756244	0.69649419	0.00000000	0.62728367	0.77879085	0.00000000	7.00359555
W_TST_0127	45.85359555	0.00000000	42.91000000	0.00000000	0.71756244	0.69649419	0.00000000	0.68084871	0.73242408	0.00000000	2.94359555
W_TST_0126	45.85359555	0.00000000	42.33000000	0.00000000	0.71756244	0.69649419	0.00000000	0.67339969	0.73927861	0.00000000	3.52359555
W_TST_0125	45.85359555	0.00000000	38.56000000	0.00000000	0.71756244	0.69649419	0.00000000	0.62333384	0.78195583	0.00000000	7.29359555
W_TST_0124	45.85359555	0.00000000	55.11000000	0.00000000	0.71756244	0.69649419	0.00000000	0.82025172	0.57200272	0.00000000	9.25640445
W_TST_0123	45.85359555	0.00000000	39.72000000	0.00000000	0.71756244	0.69649419	0.00000000	0.63903635	0.76917654	0.00000000	6.13359555
W_TST_0122	45.85359555	0.00000000	45.82000000	0.00000000	0.71756244	0.69649419	0.00000000	0.71715392	0.69691481	0.00000000	0.03359555
W_TST_0121	45.85359555	0.00000000	46.69000000	0.00000000	0.71756244	0.69649419	0.00000000	0.72765305	0.68594536	0.00000000	0.83640445
