ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0328	243.82172408	0.00000000	222.61095047	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.67701664	-0.73596771	0.00000000	21.21077361
W_TST_0327	243.82172408	0.00000000	245.84294574	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.91242712	-0.40923924	0.00000000	2.02122166
W_TST_0326	243.82172408	0.00000000	241.28484118	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.87701908	-0.48045555	0.00000000	2.53688290
W_TST_0325	243.82172408	0.00000000	243.49311632	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.89488075	-0.44630533	0.00000000	0.32860776
W_TST_0324	243.82172408	0.00000000	238.62247560	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.85375511	-0.52067477	0.00000000	5.19924848
W_TST_0323	243.82172408	0.00000000	240.50205357	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.87037334	-0.49239236	0.00000000	3.31967051
W_TST_0322	243.82172408	0.00000000	241.42885944	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.87822398	-0.47824956	0.00000000	2.39286464
W_TST_0321	243.82172408	0.00000000	248.05925608	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.92757078	-0.37364749	0.00000000	4.23753200
W_TST_0320	243.82172408	0.00000000	251.28011375	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.94709894	-0.32094173	0.00000000	7.45838967
W_TST_0319	243.82172408	0.00000000	248.31234884	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.92921224	-0.36954649	0.00000000	4.49062475
W_TST_0318	243.82172408	0.00000000	249.63568024	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.93749888	-0.34798830	0.00000000	5.81395616
W_TST_0317	243.82172408	0.00000000	251.47940413	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.94820953	-0.31764553	0.00000000	7.65768005
W_TST_0316	243.82172408	0.00000000	253.61455748	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.95938568	-0.28209771	0.00000000	9.79283340
W_TST_0315	243.82172408	0.00000000	244.80708426	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.90487969	-0.42566741	0.00000000	0.98536018
W_TST_0314	243.82172408	0.00000000	242.05815158	0.00000000	-0.89742571	-0.44116562	0.00000000	-0.88342362	-0.46857519	0.00000000	1.76357250
