ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0914	221.80539529	12.97414421	221.80539529	30.94209181	-0.64958529	-0.72638393	-0.22451133	-0.57173671	-0.63933154	-0.51417148	17.96794760
W_TST_0913	221.80539529	12.97414421	221.80539529	17.09592995	-0.64958529	-0.72638393	-0.22451133	-0.63714809	-0.71247633	-0.29397243	4.12178575
W_TST_0912	221.80539529	12.97414421	221.80539529	15.31024156	-0.64958529	-0.72638393	-0.22451133	-0.64294509	-0.71895869	-0.26404546	2.33609735
W_TST_0911	221.80539529	12.97414421	221.80539529	28.12641704	-0.64958529	-0.72638393	-0.22451133	-0.58788329	-0.65738709	-0.47141855	15.15227283
W_TST_0910	221.80539529	12.97414421	221.80539529	10.66360498	-0.64958529	-0.72638393	-0.22451133	-0.65509079	-0.73254035	-0.18504241	2.31053923
W_TST_0909	221.80539529	12.97414421	221.80539529	15.28317648	-0.64958529	-0.72638393	-0.22451133	-0.64302817	-0.71905159	-0.26358982	2.30903227
W_TST_0908	221.80539529	12.97414421	221.80539529	20.04470285	-0.64958529	-0.72638393	-0.22451133	-0.62622353	-0.70026019	-0.34275320	7.07055864
W_TST_0907	221.80539529	12.97414421	221.80539529	58.82761874	-0.64958529	-0.72638393	-0.22451133	-0.34504329	-0.38583680	-0.85561387	45.85347453
W_TST_0906	221.80539529	12.97414421	221.80539529	45.07030604	-0.64958529	-0.72638393	-0.22451133	-0.47078052	-0.52643958	-0.70797392	32.09616183
W_TST_0905	221.80539529	12.97414421	221.80539529	20.16898500	-0.64958529	-0.72638393	-0.22451133	-0.62572646	-0.69970434	-0.34479013	7.19484079
W_TST_0904	221.80539529	12.97414421	221.80539529	26.48779147	-0.64958529	-0.72638393	-0.22451133	-0.59662899	-0.66716677	-0.44600711	13.51364726
W_TST_0903	221.80539529	12.97414421	221.80539529	34.39035552	-0.64958529	-0.72638393	-0.22451133	-0.55008624	-0.61512140	-0.56482811	21.41621132
W_TST_0902	221.80539529	12.97414421	221.80539529	37.23420781	-0.64958529	-0.72638393	-0.22451133	-0.53072825	-0.59347476	-0.60507457	24.26006360
W_TST_0901	221.80539529	12.97414421	221.80539529	15.73544918	-0.64958529	-0.72638393	-0.22451133	-0.64162116	-0.71747823	-0.27119602	2.76130498
W_TST_0900	221.80539529	12.97414421	221.80539529	16.09847051	-0.64958529	-0.72638393	-0.22451133	-0.64046288	-0.71618301	-0.27728901	3.12432631
W_TST_0899	221.80539529	12.97414421	221.80539529	19.52723382	-0.64958529	-0.72638393	-0.22451133	-0.62826149	-0.70253909	-0.33425488	6.55308962
W_TST_0898	221.80539529	12.97414421	221.80539529	40.43206979	-0.64958529	-0.72638393	-0.22451133	-0.50740156	-0.56739023	-0.64854605	27.45792558
W_TST_0897	221.80539529	12.97414421	221.80539529	48.68835677	-0.64958529	-0.72638393	-0.22451133	-0.44006063	-0.49208777	-0.75113000	35.71421256
W_TST_0896	221.80539529	12.97414421	221.80539529	5.97896884	-0.64958529	-0.72638393	-0.22451133	-0.66297648	-0.74135833	-0.10416340	6.99517537
W_TST_0895	221.80539529	12.97414421	221.80539529	38.40424785	-0.64958529	-0.72638393	-0.22451133	-0.52238145	-0.58414114	-0.62120588	25.43010364
W_TST_0894	221.80539529	12.97414421	221.80539529	6.42957389	-0.64958529	-0.72638393	-0.22451133	-0.66240990	-0.74072477	-0.11198186	6.54457032
W_TST_0893	221.80539529	12.97414421	221.80539529	16.52798905	-0.64958529	-0.72638393	-0.22451133	-0.63905923	-0.71461341	-0.28448370	3.55384484
W_TST_0892	221.80539529	12.97414421	221.80539529	46.29795591	-0.64958529	-0.72638393	-0.22451133	-0.46056125	-0.51501212	-0.72294250	33.32381171
W_TST_0891	221.80539529	12.97414421	221.80539529	26.64496628	-0.64958529	-0.72638393	-0.22451133	-0.59581117	-0.66625225	-0.44846069	13.67082207
W_TST_0890	221.80539529	12.97414421	221.80539529	36.91497846	-0.64958529	-0.72638393	-0.22451133	-0.53296727	-0.59597850	-0.60062926	23.94083425
W_TST_0888	221.80539529	12.97414421	221.80539529	38.54212610	-0.64958529	-0.72638393	-0.22451133	-0.52138344	-0.58302514	-0.62308987	25.56798190
W_TST_0889	221.80539529	12.97414421	221.80539529	20.50730900	-0.64958529	-0.72638393	-0.22451133	-0.62435839	-0.69817454	-0.35032687	7.53316479
W_TST_0887	221.80539529	12.97414421	221.80539529	43.76120113	-0.64958529	-0.72638393	-0.22451133	-0.48143962	-0.53835887	-0.69165426	30.78705693
W_TST_0886	221.80539529	12.97414421	221.80539529	29.42832711	-0.64958529	-0.72638393	-0.22451133	-0.58059159	-0.64923331	-0.49133442	16.45418290
W_TST_0884	221.80539529	12.97414421	221.80539529	29.20825233	-0.64958529	-0.72638393	-0.22451133	-0.58184534	-0.65063528	-0.48798538	16.23410812
W_TST_0885	221.80539529	12.97414421	221.80539529	50.97679747	-0.64958529	-0.72638393	-0.22451133	-0.41971640	-0.46933830	-0.77689105	38.00265326
W_TST_0883	221.80539529	12.97414421	221.80539529	50.76335237	-0.64958529	-0.72638393	-0.22451133	-0.42164275	-0.47149239	-0.77454007	37.78920817
W_TST_0882	221.80539529	12.97414421	221.80539529	16.25748491	-0.64958529	-0.72638393	-0.22451133	-0.63994742	-0.71560661	-0.27995443	3.28334070
W_TST_0881	221.80539529	12.97414421	221.80539529	17.09011793	-0.64958529	-0.72638393	-0.22451133	-0.63716797	-0.71249855	-0.29387547	4.11597373
W_TST_0880	221.80539529	12.97414421	221.80539529	8.71308671	-0.64958529	-0.72638393	-0.22451133	-0.65890961	-0.73681065	-0.15148659	4.26105750
W_TST_0879	221.80539529	12.97414421	221.80539529	2.60587988	-0.64958529	-0.72638393	-0.22451133	-0.66591334	-0.74464241	-0.04546551	10.36826433
W_TST_0878	221.80539529	12.97414421	221.80539529	44.53894099	-0.64958529	-0.72638393	-0.22451133	-0.47513699	-0.53131111	-0.70139386	31.56479679
W_TST_0877	221.80539529	12.97414421	221.80539529	6.82251910	-0.64958529	-0.72638393	-0.22451133	-0.66188238	-0.74013488	-0.11879423	6.15162511
W_TST_0876	221.80539529	12.97414421	221.80539529	34.70916188	-0.64958529	-0.72638393	-0.22451133	-0.54798272	-0.61276918	-0.56941098	21.73501767
W_TST_0875	221.80539529	12.97414421	221.80539529	30.45018291	-0.64958529	-0.72638393	-0.22451133	-0.57465824	-0.64259848	-0.50678901	17.47603870
W_TST_0874	221.80539529	12.97414421	221.80539529	23.06543771	-0.64958529	-0.72638393	-0.22451133	-0.61331311	-0.68582341	-0.39178219	10.09129351
W_TST_0873	221.80539529	12.97414421	221.80539529	21.57682788	-0.64958529	-0.72638393	-0.22451133	-0.61989068	-0.69317862	-0.36774849	8.60268367
