DEPTH d	VALUE d	COUNT d
1366.75000000	17.76571480	0.00000000
1372.58000000	18.16944819	0.90000000
1372.58000000	18.16944819	0.90000000
1378.41000000	22.03000000	0.90000000
1378.41000000	22.03000000	0.00000000
1378.41000000	22.03000000	0.00000000
1378.41000000	22.03000000	0.00000000
1378.41000000	22.03000000	0.00000000
1378.41000000	22.03000000	0.00000000
1378.41000000	22.03000000	0.00000000
1378.41000000	22.03000000	0.00000000
1378.41000000	22.03000000	0.00000000
1378.41000000	22.03000000	0.00000000
1378.41000000	22.03000000	0.00000000
1378.41000000	22.03000000	0.00000000
1401.09000000	21.70000000	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.54500000	18.63223679	0.00000000
1401.62000000	18.35073050	1.00000000
1425.32000000	19.61089917	0.90000000
1425.32000000	19.61089917	0.00000000
1425.32000000	19.61089917	0.00000000
1425.32000000	19.61089917	0.00000000
1425.32000000	19.61089917	0.00000000
1425.32000000	19.61089917	0.00000000
1425.32000000	19.61089917	0.00000000
1425.32000000	19.61089917	0.00000000
1425.32000000	19.61089917	0.00000000
1425.32000000	19.61089917	0.00000000
1425.32000000	19.61089917	0.90000000
1435.91000000	20.09045630	1.00000000
1436.09500000	19.03649424	0.00000000
1436.51000000	17.18500109	0.00000000
1436.74000000	16.52976565	0.00000000
1436.74000000	16.52976565	0.90000000
1437.13000000	16.72689347	1.00000000
1437.52000000	16.66939165	0.00000000
1437.52000000	16.66939165	0.90000000
1437.78500000	16.70509572	1.00000000
1438.40000000	16.11527808	0.00000000
1438.40000000	16.11527808	0.00000000
1438.40000000	16.11527808	0.00000000
1438.40000000	16.11527808	0.00000000
1438.40000000	16.11527808	0.00000000
1438.40000000	16.11527808	0.00000000
1438.40000000	16.11527808	0.00000000
1438.40000000	16.11527808	0.00000000
1438.40000000	16.11527808	0.00000000
1438.40000000	16.11527808	0.00000000
1438.40000000	16.11527808	0.00000000
1439.87500000	14.84670354	0.00000000
1441.22500000	14.58175303	1.00000000
1442.81000000	15.38563024	0.00000000
1444.17000000	16.24883411	0.90000000
1444.17000000	16.24883411	0.00000000
1450.66000000	15.56377592	0.00000000
1457.15000000	15.31652213	1.00000000
1460.24000000	15.89540946	1.00000000
1463.51000000	15.79832417	0.00000000
1463.51000000	15.79832417	0.00000000
1463.51000000	15.79832417	0.00000000
1463.51000000	15.79832417	0.00000000
1463.51000000	15.79832417	0.00000000
1463.51000000	15.79832417	0.00000000
1463.51000000	15.79832417	0.00000000
1463.51000000	15.79832417	0.00000000
