ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0296	241.85454622	0.00000000	247.12564120	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.92135946	-0.38871166	0.00000000	5.27109498	27.78444227
W_TST_0297	241.85454622	0.00000000	237.04985259	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.83914414	-0.54390911	0.00000000	4.80469363	23.08508087
W_TST_0298	241.85454622	0.00000000	239.32470932	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.86007237	-0.51017205	0.00000000	2.52983690	6.40007476
W_TST_0299	241.85454622	0.00000000	242.42145023	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.88637696	-0.46296423	0.00000000	0.56690401	0.32138016
W_TST_0300	241.85454622	0.00000000	246.05405612	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.91392879	-0.40587457	0.00000000	4.19950990	17.63588340
W_TST_0301	241.85454622	0.00000000	249.17648933	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.93467988	-0.35549053	0.00000000	7.32194311	53.61085096
W_TST_0302	241.85454622	0.00000000	249.94996295	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.93939357	-0.34284066	0.00000000	8.09541673	65.53577202
W_TST_0303	241.85454622	0.00000000	244.59802479	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.90332051	-0.42896627	0.00000000	2.74347857	7.52667467
W_TST_0304	241.85454622	0.00000000	243.44931369	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.89453929	-0.44698934	0.00000000	1.59476747	2.54328327
W_TST_0305	241.85454622	0.00000000	244.76345456	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.90455529	-0.42635634	0.00000000	2.90890834	8.46174771
W_TST_0306	241.85454622	0.00000000	240.42435768	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.86970484	-0.49357218	0.00000000	1.43018854	2.04543926
W_TST_0307	241.85454622	0.00000000	234.74378250	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.81657892	-0.57723381	0.00000000	7.11076372	50.56296072
W_TST_0308	241.85454622	0.00000000	238.48234950	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.85247916	-0.52276120	0.00000000	3.37219672	11.37171069
W_TST_0309	241.85454622	0.00000000	235.63624757	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.82547075	-0.56444489	0.00000000	6.21829865	38.66723809
W_TST_0310	241.85454622	0.00000000	235.73023746	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.82639558	-0.56309000	0.00000000	6.12430876	37.50715780
W_TST_0311	241.85454622	0.00000000	239.27740926	0.00000000	-0.88175293	-0.47171154	0.00000000	-0.85965091	-0.51088190	0.00000000	2.57713696	6.64163491
