ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0714	179.40495522	0.00000000	302.17000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.84647206	0.53243314	0.00000000	122.76504478
W_TST_0712	179.40495522	0.00000000	96.91000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.99273636	-0.12031011	0.00000000	82.49495522
W_TST_0713	179.40495522	0.00000000	215.66000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.58297413	-0.81249072	0.00000000	36.25504478
W_TST_0711	179.40495522	0.00000000	237.43000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.84273438	-0.53832960	0.00000000	58.02504478
W_TST_0710	179.40495522	0.00000000	215.37000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.57885429	-0.81543099	0.00000000	35.96504478
W_TST_0709	179.40495522	0.00000000	132.91000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.73242408	-0.68084871	0.00000000	46.49495522
W_TST_0708	179.40495522	0.00000000	77.46000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.97614467	0.21712114	0.00000000	101.94495522
W_TST_0707	179.40495522	0.00000000	202.30000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.37945616	-0.92520972	0.00000000	22.89504478
W_TST_0706	179.40495522	0.00000000	228.72000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.75149447	-0.65973939	0.00000000	49.31504478
W_TST_0705	179.40495522	0.00000000	218.85000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.62728367	-0.77879085	0.00000000	39.44504478
W_TST_0704	179.40495522	0.00000000	146.27000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.55527996	-0.83166349	0.00000000	33.13495522
W_TST_0703	179.40495522	0.00000000	61.49000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.87873382	0.47731214	0.00000000	117.91495522
W_TST_0702	179.40495522	0.00000000	157.30000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.38590604	-0.92253809	0.00000000	22.10495522
W_TST_0701	179.40495522	0.00000000	163.11000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.29053519	-0.95686431	0.00000000	16.29495522
W_TST_0700	179.40495522	0.00000000	157.30000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.38590604	-0.92253809	0.00000000	22.10495522
W_TST_0699	179.40495522	0.00000000	188.95000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.15557248	-0.98782448	0.00000000	9.54504478
W_TST_0698	179.40495522	0.00000000	65.27000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.90828926	0.41834271	0.00000000	114.13495522
W_TST_0697	179.40495522	0.00000000	77.75000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.97723111	0.21217767	0.00000000	101.65495522
W_TST_0696	179.40495522	0.00000000	236.27000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.83166349	-0.55527996	0.00000000	56.86504478
W_TST_0695	179.40495522	0.00000000	269.07000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.99986827	-0.01623085	0.00000000	89.66504478
W_TST_0694	179.40495522	0.00000000	248.46000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.93016148	-0.36715069	0.00000000	69.05504478
W_TST_0693	179.40495522	0.00000000	74.27000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.96254993	0.27110447	0.00000000	105.13495522
W_TST_0692	179.40495522	0.00000000	39.14000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.63121744	0.77560592	0.00000000	140.26495522
W_TST_0691	179.40495522	0.00000000	351.24000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.15229589	0.98833494	0.00000000	171.83504478
W_TST_0690	179.40495522	0.00000000	241.78000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.88113845	-0.47285837	0.00000000	62.37504478
W_TST_0689	179.40495522	0.00000000	3.72000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.06488064	0.99789303	0.00000000	175.68495522
W_TST_0688	179.40495522	0.00000000	264.43000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.99527836	-0.09706179	0.00000000	85.02504478
W_TST_0687	179.40495522	0.00000000	36.82000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.59930307	0.80052222	0.00000000	142.58495522
W_TST_0686	179.40495522	0.00000000	211.88000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.52814196	-0.84915610	0.00000000	32.47504478
W_TST_0685	179.40495522	0.00000000	225.53000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.71361735	-0.70053571	0.00000000	46.12504478
W_TST_0684	179.40495522	0.00000000	181.40000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.02443218	-0.99970149	0.00000000	1.99504478
W_TST_0683	179.40495522	0.00000000	103.30000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.97317887	-0.23004974	0.00000000	76.10495522
W_TST_0682	179.40495522	0.00000000	44.95000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.70648944	0.70772358	0.00000000	134.45495522
W_TST_0681	179.40495522	0.00000000	173.85000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.10713175	-0.99424483	0.00000000	5.55495522
W_TST_0680	179.40495522	0.00000000	194.46000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.24970405	-0.96832220	0.00000000	15.05504478
W_TST_0679	179.40495522	0.00000000	206.07000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.43946890	-0.89825780	0.00000000	26.66504478
W_TST_0678	179.40495522	0.00000000	269.07000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.99986827	-0.01623085	0.00000000	89.66504478
W_TST_0677	179.40495522	0.00000000	76.88000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.97389679	0.22699128	0.00000000	102.52495522
W_TST_0676	179.40495522	0.00000000	49.59000000	0.00000000	0.01038530	-0.99994607	0.00000000	0.76142518	0.64825280	0.00000000	129.81495522
W_TST_0675	179.40495522	0.00000000	263.85000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.99424483	-0.10713175	0.00000000	84.44504478
W_TST_0674	179.40495522	0.00000000	251.66000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.94920604	-0.31465520	0.00000000	72.25504478
W_TST_0673	179.40495522	0.00000000	183.14000000	0.00000000	0.01038530	-0.99994607	0.00000000	-0.05477591	-0.99849867	0.00000000	3.73504478
