ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0131	224.00320153	1.04761124	224.00320153	7.00870043	-0.69458244	-0.71918075	-0.01828325	-0.68950752	-0.71392610	-0.12202006	5.96108920	35.53458440
W_TST_0132	224.00320153	1.04761124	224.00320153	0.90490448	-0.69458244	-0.71918075	-0.01828325	-0.69461192	-0.71921128	-0.01579291	0.14270676	0.02036522
W_TST_0133	224.00320153	1.04761124	224.00320153	0.42055082	-0.69458244	-0.71918075	-0.01828325	-0.69467985	-0.71928161	-0.00733993	0.62706041	0.39320476
W_TST_0134	224.00320153	1.04761124	224.00320153	4.38044054	-0.69458244	-0.71918075	-0.01828325	-0.69266927	-0.71719982	-0.07637865	3.33282931	11.10775120
W_TST_0135	224.00320153	1.04761124	224.00320153	3.13831918	-0.69458244	-0.71918075	-0.01828325	-0.69365671	-0.71822223	-0.05474662	2.09070794	4.37105970
W_TST_0136	224.00320153	1.04761124	224.00320153	3.46612272	-0.69458244	-0.71918075	-0.01828325	-0.69342777	-0.71798518	-0.06045836	2.41851148	5.84919779
W_TST_0137	224.00320153	1.04761124	224.00320153	1.29630847	-0.69458244	-0.71918075	-0.01828325	-0.69452077	-0.71911689	-0.02262292	0.24869724	0.06185031
W_TST_0138	224.00320153	1.04761124	224.00320153	1.69938383	-0.69458244	-0.71918075	-0.01828325	-0.69439302	-0.71898462	-0.02965549	0.65177259	0.42480752
W_TST_0139	224.00320153	1.04761124	224.00320153	1.35361570	-0.69458244	-0.71918075	-0.01828325	-0.69450470	-0.71910026	-0.02362285	0.30600447	0.09363873
W_TST_0140	224.00320153	1.04761124	224.00320153	1.90451947	-0.69458244	-0.71918075	-0.01828325	-0.69431481	-0.71890364	-0.03323401	0.85690824	0.73429173
W_TST_0141	224.00320153	1.04761124	224.00320153	1.92519011	-0.69458244	-0.71918075	-0.01828325	-0.69430644	-0.71889497	-0.03359458	0.87757887	0.77014468
W_TST_0142	224.00320153	1.04761124	224.00320153	2.06468646	-0.69458244	-0.71918075	-0.01828325	-0.69424756	-0.71883401	-0.03602778	1.01707523	1.03444202
W_TST_0143	224.00320153	1.04761124	224.00320153	0.37292803	-0.69458244	-0.71918075	-0.01828325	-0.69468385	-0.71928575	-0.00650878	0.67468321	0.45519743
