ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_1058	218.94700404	37.84019846	218.94700404	85.97993090	-0.49642204	-0.61419087	-0.61346127	-0.04406865	-0.05452329	-0.99753956	48.13973244
W_TST_1057	218.94700404	37.84019846	218.94700404	57.86061871	-0.49642204	-0.61419087	-0.61346127	-0.33440376	-0.41373614	-0.84675647	20.02042026
W_TST_1056	218.94700404	37.84019846	218.94700404	17.66962209	-0.49642204	-0.61419087	-0.61346127	-0.59894549	-0.74103651	-0.30352792	20.17057636
W_TST_1055	218.94700404	37.84019846	218.94700404	64.36291262	-0.49642204	-0.61419087	-0.61346127	-0.27197655	-0.33649900	-0.90155265	26.52271417
W_TST_1054	218.94700404	37.84019846	218.94700404	78.82149778	-0.49642204	-0.61419087	-0.61346127	-0.12186459	-0.15077518	-0.98102796	40.98129933
W_TST_1053	218.94700404	37.84019846	218.94700404	79.01871991	-0.49642204	-0.61419087	-0.61346127	-0.11974117	-0.14814800	-0.98168947	41.17852145
W_TST_1052	218.94700404	37.84019846	218.94700404	89.98714388	-0.49642204	-0.61419087	-0.61346127	-0.00014105	-0.00017451	-0.99999997	52.14694543
W_TST_1051	218.94700404	37.84019846	218.94700404	82.65309303	-0.49642204	-0.61419087	-0.61346127	-0.08038340	-0.09945319	-0.99179008	44.81289458
W_TST_1050	218.94700404	37.84019846	218.94700404	78.09565673	-0.49642204	-0.61419087	-0.61346127	-0.12966684	-0.16042840	-0.97849335	40.25545828
W_TST_1049	218.94700404	37.84019846	218.94700404	68.91815611	-0.49642204	-0.61419087	-0.61346127	-0.22610861	-0.27974956	-0.93306757	31.07795766
W_TST_1048	218.94700404	37.84019846	218.94700404	32.85199353	-0.49642204	-0.61419087	-0.61346127	-0.52807203	-0.65334937	-0.54247077	4.98820493
W_TST_1047	218.94700404	37.84019846	218.94700404	67.08866244	-0.49642204	-0.61419087	-0.61346127	-0.24471840	-0.30277424	-0.92110839	29.24846398
W_TST_1046	218.94700404	37.84019846	218.94700404	40.57291772	-0.49642204	-0.61419087	-0.61346127	-0.47747224	-0.59074551	-0.65041526	2.73271926
W_TST_1045	218.94700404	37.84019846	218.94700404	44.63308751	-0.49642204	-0.61419087	-0.61346127	-0.44732553	-0.55344695	-0.70256412	6.79288906
W_TST_1044	218.94700404	37.84019846	218.94700404	54.54847987	-0.49642204	-0.61419087	-0.61346127	-0.36459749	-0.45109289	-0.81460658	16.70828141
W_TST_1043	218.94700404	37.84019846	218.94700404	51.35240641	-0.49642204	-0.61419087	-0.61346127	-0.39257947	-0.48571318	-0.78100197	13.51220795
W_TST_1042	218.94700404	37.84019846	218.94700404	22.23149945	-0.49642204	-0.61419087	-0.61346127	-0.58187279	-0.71991356	-0.37834974	15.60869901
W_TST_1041	218.94700404	37.84019846	218.94700404	77.12547747	-0.49642204	-0.61419087	-0.61346127	-0.14006284	-0.17329069	-0.97486037	39.28527901
W_TST_1040	218.94700404	37.84019846	218.94700404	36.90974695	-0.49642204	-0.61419087	-0.61346127	-0.50261860	-0.62185748	-0.60055626	0.93045151
W_TST_1039	218.94700404	37.84019846	218.94700404	50.29533082	-0.49642204	-0.61419087	-0.61346127	-0.40156969	-0.49683620	-0.76934750	12.45513237
W_TST_1038	218.94700404	37.84019846	218.94700404	44.91650306	-0.49642204	-0.61419087	-0.61346127	-0.44513552	-0.55073738	-0.70607557	7.07630461
W_TST_1037	218.94700404	37.84019846	218.94700404	48.33888009	-0.49642204	-0.61419087	-0.61346127	-0.41784608	-0.51697393	-0.74708943	10.49868164
W_TST_1036	218.94700404	37.84019846	218.94700404	86.18412118	-0.49642204	-0.61419087	-0.61346127	-0.04183368	-0.05175811	-0.99778306	48.34392272
W_TST_1035	218.94700404	37.84019846	218.94700404	41.25747611	-0.49642204	-0.61419087	-0.61346127	-0.47255339	-0.58465974	-0.65944391	3.41727765
W_TST_1034	218.94700404	37.84019846	218.94700404	89.35617052	-0.49642204	-0.61419087	-0.61346127	-0.00706341	-0.00873910	-0.99993687	51.51597207
W_TST_1033	218.94700404	37.84019846	218.94700404	18.85264485	-0.49642204	-0.61419087	-0.61346127	-0.59487857	-0.73600477	-0.32313537	18.98755360
W_TST_1032	218.94700404	37.84019846	218.94700404	72.58016661	-0.49642204	-0.61419087	-0.61346127	-0.18818506	-0.23282920	-0.95413676	34.73996816
W_TST_1031	218.94700404	37.84019846	218.94700404	20.10000159	-0.49642204	-0.61419087	-0.61346127	-0.59031586	-0.73035963	-0.34365972	17.74019687
W_TST_1030	218.94700404	37.84019846	218.94700404	12.47414811	-0.49642204	-0.61419087	-0.61346127	-0.61376226	-0.75936834	-0.21599909	25.36605034
W_TST_1029	218.94700404	37.84019846	218.94700404	76.00859274	-0.49642204	-0.61419087	-0.61346127	-0.15198094	-0.18803619	-0.97033200	38.16839429
W_TST_1028	218.94700404	37.84019846	218.94700404	27.24629816	-0.49642204	-0.61419087	-0.61346127	-0.55885592	-0.69143628	-0.45781648	10.59390029
W_TST_1027	218.94700404	37.84019846	218.94700404	76.27147442	-0.49642204	-0.61419087	-0.61346127	-0.14918080	-0.18457176	-0.97143109	38.43127596
